customerid,tstamp,page,cart
491264,2017-01-12 18:02:27.000000,SEARCH,
491264,2017-01-12 17:21:53.000000,HOME PAGE,
491264,2017-01-12 17:23:44.000000,SEARCH,
491264,2017-01-12 17:24:33.000000,VIEW PRODUCT,
491264,2017-01-12 17:33:55.000000,VIEW PRODUCT,
491264,2017-01-12 17:35:07.000000,VIEW PRODUCT,
491264,2017-01-12 17:37:13.000000,SEARCH,
491264,2017-01-12 17:32:03.000000,VIEW PRODUCT,
491264,2017-01-12 17:31:21.000000,VIEW PRODUCT,
491264,2017-01-12 17:47:43.000000,VIEW PRODUCT,
491264,2017-01-12 17:48:10.000000,VIEW PRODUCT,
491264,2017-01-12 17:26:15.000000,SEARCH,
491264,2017-01-12 17:51:36.000000,SEARCH,
491264,2017-01-12 17:58:47.000000,VIEW PRODUCT,
491264,2017-01-12 17:59:31.000000,SEARCH,
491264,2017-01-12 18:00:05.000000,VIEW PRODUCT,
491264,2017-01-12 17:40:18.000000,SEARCH,
491264,2017-01-12 18:06:13.000000,VIEW PRODUCT,
491264,2017-01-12 18:07:44.000000,SEARCH,
491264,2017-01-12 17:29:53.000000,VIEW PRODUCT,
491264,2017-01-12 17:34:17.000000,SEARCH,
491264,2017-01-12 17:28:18.000000,VIEW PRODUCT,
491264,2017-01-12 18:04:21.000000,SEARCH,
491264,2017-01-12 17:48:43.000000,SEARCH,
491264,2017-01-12 17:37:50.000000,VIEW PRODUCT,
491264,2017-01-12 17:56:09.000000,VIEW PRODUCT,
491264,2017-01-12 17:54:44.000000,SEARCH,
491264,2017-01-12 17:52:14.000000,SEARCH,
491264,2017-01-12 17:45:21.000000,VIEW PRODUCT,
692206,2017-03-18 17:33:57.000000,VIEW PRODUCT,
692206,2017-03-18 18:04:17.000000,VIEW PRODUCT,
692206,2017-03-18 17:45:10.000000,VIEW PRODUCT,
692206,2017-03-18 17:43:08.000000,SEARCH,
692206,2017-03-18 17:36:51.000000,VIEW PRODUCT,
692206,2017-03-18 17:41:12.000000,SEARCH,
692206,2017-03-18 17:47:02.000000,SEARCH,
692206,2017-03-18 17:49:21.000000,SEARCH,
692206,2017-03-18 17:51:26.000000,SEARCH,
692206,2017-03-18 17:52:42.000000,SEARCH,
692206,2017-03-18 17:59:30.000000,VIEW PRODUCT,
692206,2017-03-18 18:06:14.000000,SEARCH,
692206,2017-03-18 18:08:54.000000,SEARCH,
692206,2017-03-18 17:39:23.000000,SEARCH,
692206,2017-03-18 18:10:52.000000,SEARCH,
692206,2017-03-18 18:03:42.000000,VIEW PRODUCT,
692206,2017-03-18 18:01:37.000000,SEARCH,
692206,2017-03-18 17:58:22.000000,SEARCH,
692206,2017-03-18 17:56:03.000000,VIEW PRODUCT,
692206,2017-03-18 17:55:07.000000,VIEW PRODUCT,
692206,2017-03-18 17:31:39.000000,VIEW PRODUCT,
692206,2017-03-18 17:27:50.000000,SEARCH,
692206,2017-03-18 17:31:12.000000,SEARCH,
692206,2017-03-18 17:28:54.000000,VIEW PRODUCT,
692206,2017-03-18 17:24:52.000000,VIEW PRODUCT,
692206,2017-03-18 17:24:31.000000,VIEW PRODUCT,
692206,2017-03-18 17:22:21.000000,HOME PAGE,
562003,2017-01-07 21:05:39.000000,VIEW PRODUCT,
562003,2017-01-07 21:07:21.000000,SEARCH,
562003,2017-01-07 21:08:48.000000,VIEW PRODUCT,
562003,2017-01-07 21:16:04.000000,SEARCH,
562003,2017-01-07 21:20:41.000000,SEARCH,
562003,2017-01-07 21:25:12.000000,SEARCH,
562003,2017-01-07 21:22:19.000000,SEARCH,
562003,2017-01-07 21:21:17.000000,VIEW PRODUCT,
562003,2017-01-07 21:14:07.000000,SEARCH,
562003,2017-01-07 21:18:50.000000,VIEW PRODUCT,
562003,2017-01-07 21:13:37.000000,VIEW PRODUCT,
562003,2017-01-07 21:11:38.000000,VIEW PRODUCT,
562003,2017-01-07 21:05:15.000000,HOME PAGE,
589796,2017-02-25 23:45:02.000000,VIEW PRODUCT,
589796,2017-02-26 00:02:13.000000,VIEW PRODUCT,
589796,2017-02-26 00:04:00.000000,VIEW PRODUCT,
589796,2017-02-26 00:05:57.000000,SEARCH,
589796,2017-02-26 00:06:12.000000,VIEW PRODUCT,
589796,2017-02-26 00:09:01.000000,SEARCH,
589796,2017-02-26 00:12:48.000000,VIEW PRODUCT,
589796,2017-02-26 00:14:44.000000,SEARCH,
589796,2017-02-26 00:15:58.000000,SEARCH,
589796,2017-02-26 00:11:36.000000,VIEW PRODUCT,
589796,2017-02-26 00:18:36.000000,VIEW PRODUCT,
589796,2017-02-26 00:19:50.000000,SEARCH,
589796,2017-02-26 00:20:27.000000,VIEW PRODUCT,
589796,2017-02-26 00:22:06.000000,SEARCH,
589796,2017-02-25 23:56:59.000000,VIEW PRODUCT,
589796,2017-02-25 23:58:51.000000,SEARCH,
589796,2017-02-26 00:00:44.000000,VIEW PRODUCT,
589796,2017-02-26 00:01:41.000000,VIEW PRODUCT,
589796,2017-02-26 00:05:03.000000,SEARCH,
589796,2017-02-25 23:53:21.000000,SEARCH,
589796,2017-02-25 23:55:23.000000,SEARCH,
589796,2017-02-25 23:42:59.000000,SEARCH,
589796,2017-02-25 23:49:53.000000,SEARCH,
589796,2017-02-25 23:50:50.000000,SEARCH,
589796,2017-02-25 23:47:26.000000,VIEW PRODUCT,
589796,2017-02-25 23:49:37.000000,SEARCH,
589796,2017-02-25 23:41:22.000000,VIEW PRODUCT,
589796,2017-02-25 23:38:50.000000,HOME PAGE,
473520,2017-02-28 22:21:07.000000,VIEW PRODUCT,
473520,2017-02-28 22:24:07.000000,VIEW PRODUCT,
473520,2017-02-28 22:24:56.000000,SEARCH,
473520,2017-02-28 22:26:06.000000,VIEW PRODUCT,
473520,2017-02-28 22:29:02.000000,VIEW PRODUCT,
473520,2017-02-28 22:31:11.000000,SEARCH,
473520,2017-02-28 22:34:06.000000,VIEW PRODUCT,
473520,2017-02-28 22:36:16.000000,VIEW PRODUCT,
473520,2017-02-28 22:37:26.000000,SEARCH,
473520,2017-02-28 22:10:18.000000,HOME PAGE,
473520,2017-02-28 22:12:33.000000,SEARCH,
473520,2017-02-28 22:15:04.000000,VIEW PRODUCT,
473520,2017-02-28 22:16:55.000000,SEARCH,
473520,2017-02-28 22:17:35.000000,SEARCH,
473520,2017-02-28 22:18:22.000000,SEARCH,
473520,2017-02-28 22:20:23.000000,SEARCH,
497416,2017-02-17 04:32:25.000000,HOME PAGE,
497416,2017-02-17 04:34:39.000000,SEARCH,
497416,2017-02-17 04:35:52.000000,SEARCH,
497416,2017-02-17 04:37:29.000000,SEARCH,
497416,2017-02-17 04:38:27.000000,SEARCH,
497416,2017-02-17 04:40:40.000000,SEARCH,
497416,2017-02-17 04:41:45.000000,VIEW PRODUCT,
497416,2017-02-17 04:43:11.000000,VIEW PRODUCT,
497416,2017-02-17 04:45:35.000000,VIEW PRODUCT,
497416,2017-02-17 04:48:11.000000,VIEW PRODUCT,
497416,2017-02-17 04:48:36.000000,VIEW PRODUCT,
497416,2017-02-17 04:49:07.000000,SEARCH,
497416,2017-02-17 04:50:44.000000,SEARCH,
497416,2017-02-17 04:51:48.000000,SEARCH,
497416,2017-02-17 04:52:33.000000,SEARCH,
497416,2017-02-17 04:53:38.000000,SEARCH,
616729,2017-03-19 10:10:39.000000,VIEW PRODUCT,
616729,2017-03-19 10:11:50.000000,VIEW PRODUCT,
616729,2017-03-19 10:12:15.000000,VIEW PRODUCT,
616729,2017-03-19 10:13:59.000000,VIEW PRODUCT,
616729,2017-03-19 10:16:47.000000,VIEW PRODUCT,
616729,2017-03-19 10:17:07.000000,VIEW PRODUCT,
616729,2017-03-19 10:19:53.000000,SEARCH,
616729,2017-03-19 10:22:23.000000,SEARCH,
616729,2017-03-19 10:24:39.000000,VIEW PRODUCT,
616729,2017-03-19 10:26:54.000000,SEARCH,
616729,2017-03-19 10:28:33.000000,SEARCH,
616729,2017-03-19 10:31:06.000000,SEARCH,
616729,2017-03-19 10:31:59.000000,SEARCH,
616729,2017-03-19 10:35:17.000000,SEARCH,
616729,2017-03-19 10:07:47.000000,HOME PAGE,
616729,2017-03-19 10:27:11.000000,VIEW PRODUCT,
616729,2017-03-19 10:20:11.000000,VIEW PRODUCT,
616729,2017-03-19 10:33:16.000000,SEARCH,
458569,2017-02-23 20:11:20.000000,HOME PAGE,
458569,2017-02-23 20:14:11.000000,VIEW PRODUCT,
458569,2017-02-23 20:16:34.000000,VIEW PRODUCT,
458569,2017-02-23 20:19:16.000000,SEARCH,
458569,2017-02-23 20:21:30.000000,SEARCH,
458569,2017-02-23 20:24:10.000000,VIEW PRODUCT,
458569,2017-02-23 20:27:57.000000,VIEW PRODUCT,
458569,2017-02-23 20:29:06.000000,SEARCH,
458569,2017-02-23 20:29:38.000000,SEARCH,
458569,2017-02-23 20:33:14.000000,SEARCH,
458569,2017-02-23 20:35:40.000000,VIEW PRODUCT,
458569,2017-02-23 20:36:33.000000,VIEW PRODUCT,
458569,2017-02-23 20:37:39.000000,SEARCH,
458569,2017-02-23 20:40:34.000000,VIEW PRODUCT,
458569,2017-02-23 20:43:03.000000,SEARCH,
458569,2017-02-23 20:45:03.000000,VIEW PRODUCT,
458569,2017-02-23 20:46:32.000000,VIEW PRODUCT,
458569,2017-02-23 20:48:25.000000,SEARCH,
458569,2017-02-23 20:49:57.000000,SEARCH,
458569,2017-02-23 20:52:57.000000,SEARCH,
458569,2017-02-23 20:54:35.000000,VIEW PRODUCT,
458569,2017-02-23 20:55:54.000000,SEARCH,
458569,2017-02-23 20:58:38.000000,VIEW PRODUCT,
458569,2017-02-23 21:01:07.000000,VIEW PRODUCT,
458569,2017-02-23 20:31:23.000000,VIEW PRODUCT,
458569,2017-02-23 21:03:34.000000,SEARCH,
458569,2017-02-23 21:06:25.000000,SEARCH,
458569,2017-02-23 21:07:17.000000,SEARCH,
458569,2017-02-23 21:09:47.000000,SEARCH,
458569,2017-02-23 20:25:09.000000,SEARCH,
458569,2017-02-23 21:12:37.000000,VIEW PRODUCT,
458569,2017-02-23 21:13:59.000000,SEARCH,
458569,2017-02-23 21:16:51.000000,VIEW PRODUCT,
458569,2017-02-23 21:18:20.000000,SEARCH,
458569,2017-02-23 20:17:51.000000,SEARCH,
458569,2017-02-23 21:20:22.000000,VIEW PRODUCT,
458569,2017-02-23 21:21:47.000000,SEARCH,
458569,2017-02-23 21:23:22.000000,VIEW PRODUCT,
458569,2017-02-23 21:23:50.000000,SEARCH,
458569,2017-02-23 21:26:03.000000,VIEW PRODUCT,
458569,2017-02-23 21:26:43.000000,VIEW PRODUCT,
458569,2017-02-23 21:28:18.000000,VIEW PRODUCT,
458569,2017-02-23 21:31:11.000000,SEARCH,
458569,2017-02-23 21:32:11.000000,SEARCH,
458569,2017-02-23 21:34:12.000000,VIEW PRODUCT,
458569,2017-02-23 21:36:15.000000,SEARCH,
602964,2017-04-02 01:55:16.000000,SEARCH,
602964,2017-04-02 01:55:48.000000,SEARCH,
602964,2017-04-02 01:56:26.000000,SEARCH,
602964,2017-04-02 01:57:44.000000,VIEW PRODUCT,
602964,2017-04-02 02:00:39.000000,VIEW PRODUCT,
602964,2017-04-02 02:02:09.000000,VIEW PRODUCT,
602964,2017-04-02 02:04:34.000000,VIEW PRODUCT,
602964,2017-04-02 02:08:42.000000,SEARCH,
602964,2017-04-02 02:09:57.000000,VIEW PRODUCT,
602964,2017-04-02 02:11:11.000000,SEARCH,
602964,2017-04-02 02:14:21.000000,VIEW PRODUCT,
602964,2017-04-02 01:52:49.000000,HOME PAGE,
602964,2017-04-02 02:15:15.000000,SEARCH,
602964,2017-04-02 02:17:52.000000,SEARCH,
602964,2017-04-02 02:20:13.000000,VIEW PRODUCT,
602964,2017-04-02 02:21:31.000000,VIEW PRODUCT,
602964,2017-04-02 02:22:45.000000,SEARCH,
602964,2017-04-02 02:06:25.000000,VIEW PRODUCT,
602964,2017-04-02 02:18:53.000000,VIEW PRODUCT,
602964,2017-04-02 02:12:21.000000,SEARCH,
602964,2017-04-02 01:59:34.000000,SEARCH,
487851,2017-01-27 14:00:38.000000,HOME PAGE,
487851,2017-01-27 14:01:00.000000,SEARCH,
487851,2017-01-27 14:02:19.000000,SEARCH,
487851,2017-01-27 14:05:13.000000,VIEW PRODUCT,
487851,2017-01-27 14:05:37.000000,VIEW PRODUCT,
487851,2017-01-27 14:06:04.000000,VIEW PRODUCT,
487851,2017-01-27 14:08:08.000000,SEARCH,
487851,2017-01-27 14:11:01.000000,VIEW PRODUCT,
487851,2017-01-27 14:12:11.000000,VIEW PRODUCT,
487851,2017-01-27 14:14:20.000000,VIEW PRODUCT,
487851,2017-01-27 14:15:36.000000,SEARCH,
487851,2017-01-27 14:17:10.000000,SEARCH,
608550,2017-04-22 21:34:03.000000,HOME PAGE,
608550,2017-04-22 21:35:47.000000,VIEW PRODUCT,
608550,2017-04-22 21:38:41.000000,VIEW PRODUCT,
608550,2017-04-22 21:42:08.000000,VIEW PRODUCT,
608550,2017-04-22 21:43:37.000000,VIEW PRODUCT,
608550,2017-04-22 21:44:50.000000,VIEW PRODUCT,
608550,2017-04-22 21:48:17.000000,VIEW PRODUCT,
608550,2017-04-22 21:49:01.000000,VIEW PRODUCT,
608550,2017-04-22 21:49:36.000000,SEARCH,
608550,2017-04-22 21:52:21.000000,SEARCH,
608550,2017-04-22 21:53:17.000000,SEARCH,
608550,2017-04-22 21:55:35.000000,SEARCH,
608550,2017-04-22 21:58:33.000000,SEARCH,
608550,2017-04-22 21:59:14.000000,SEARCH,
608550,2017-04-22 22:00:27.000000,VIEW PRODUCT,
608550,2017-04-22 22:01:42.000000,VIEW PRODUCT,
608550,2017-04-22 22:03:15.000000,VIEW PRODUCT,
608550,2017-04-22 21:47:08.000000,VIEW PRODUCT,
608550,2017-04-22 21:39:59.000000,SEARCH,
608550,2017-04-22 22:04:45.000000,SEARCH,
608550,2017-04-22 22:05:43.000000,SEARCH,
608550,2017-04-22 22:08:04.000000,VIEW PRODUCT,
608550,2017-04-22 22:09:48.000000,SEARCH,
608550,2017-04-22 22:11:23.000000,SEARCH,
608550,2017-04-22 22:12:10.000000,VIEW PRODUCT,
608550,2017-04-22 22:12:55.000000,SEARCH,
608550,2017-04-22 22:13:10.000000,SEARCH,
608550,2017-04-22 22:14:58.000000,SEARCH,
608550,2017-04-22 22:17:50.000000,VIEW PRODUCT,
608550,2017-04-22 22:20:14.000000,VIEW PRODUCT,
608550,2017-04-22 22:21:01.000000,SEARCH,
479672,2017-02-09 10:02:05.000000,SEARCH,
479672,2017-02-09 10:07:03.000000,SEARCH,
479672,2017-02-09 10:20:38.000000,SEARCH,
479672,2017-02-09 10:28:47.000000,VIEW PRODUCT,
479672,2017-02-09 10:24:59.000000,SEARCH,
479672,2017-02-09 10:15:35.000000,SEARCH,
479672,2017-02-09 09:56:45.000000,VIEW PRODUCT,
479672,2017-02-09 10:00:04.000000,VIEW PRODUCT,
479672,2017-02-09 10:03:35.000000,SEARCH,
479672,2017-02-09 10:05:34.000000,SEARCH,
479672,2017-02-09 10:09:38.000000,SEARCH,
479672,2017-02-09 10:13:09.000000,SEARCH,
479672,2017-02-09 10:16:36.000000,SEARCH,
479672,2017-02-09 10:17:19.000000,SEARCH,
479672,2017-02-09 10:11:05.000000,SEARCH,
479672,2017-02-09 10:19:56.000000,VIEW PRODUCT,
479672,2017-02-09 10:23:18.000000,VIEW PRODUCT,
479672,2017-02-09 10:27:05.000000,VIEW PRODUCT,
479672,2017-02-09 10:30:36.000000,VIEW PRODUCT,
479672,2017-02-09 10:02:35.000000,VIEW PRODUCT,
479672,2017-02-09 10:32:18.000000,VIEW PRODUCT,
479672,2017-02-09 10:32:33.000000,SEARCH,
479672,2017-02-09 10:36:16.000000,SEARCH,
479672,2017-02-09 10:37:33.000000,VIEW PRODUCT,
479672,2017-02-09 10:38:28.000000,SEARCH,
479672,2017-02-09 10:41:43.000000,SEARCH,
479672,2017-02-09 09:58:43.000000,SEARCH,
479672,2017-02-09 10:42:04.000000,VIEW PRODUCT,
479672,2017-02-09 10:44:29.000000,SEARCH,
479672,2017-02-09 10:47:16.000000,SEARCH,
479672,2017-02-09 10:50:33.000000,VIEW PRODUCT,
479672,2017-02-09 10:54:56.000000,VIEW PRODUCT,
479672,2017-02-09 10:57:40.000000,SEARCH,
479672,2017-02-09 10:52:12.000000,VIEW PRODUCT,
479672,2017-02-09 10:39:31.000000,SEARCH,
479672,2017-02-09 10:50:12.000000,VIEW PRODUCT,
479672,2017-02-09 10:46:29.000000,VIEW PRODUCT,
479672,2017-02-09 10:34:58.000000,VIEW PRODUCT,
440825,2017-04-23 07:06:03.000000,VIEW PRODUCT,
440825,2017-04-23 07:07:29.000000,VIEW PRODUCT,
440825,2017-04-23 07:08:30.000000,SEARCH,
440825,2017-04-23 07:10:02.000000,VIEW PRODUCT,
440825,2017-04-23 07:11:42.000000,SEARCH,
440825,2017-04-23 07:12:22.000000,VIEW PRODUCT,
440825,2017-04-23 07:13:49.000000,VIEW PRODUCT,
440825,2017-04-23 07:16:44.000000,VIEW PRODUCT,
440825,2017-04-23 07:17:52.000000,VIEW PRODUCT,
440825,2017-04-23 07:20:04.000000,VIEW PRODUCT,
440825,2017-04-23 07:22:26.000000,VIEW PRODUCT,
440825,2017-04-23 07:23:05.000000,VIEW PRODUCT,
440825,2017-04-23 07:25:52.000000,VIEW PRODUCT,
440825,2017-04-23 07:26:53.000000,VIEW PRODUCT,
440825,2017-04-23 07:15:20.000000,VIEW PRODUCT,
440825,2017-04-23 07:28:43.000000,SEARCH,
440825,2017-04-23 07:30:56.000000,VIEW PRODUCT,
440825,2017-04-23 07:31:50.000000,SEARCH,
440825,2017-04-23 07:34:16.000000,SEARCH,
440825,2017-04-23 07:36:01.000000,SEARCH,
440825,2017-04-23 07:36:44.000000,VIEW PRODUCT,
440825,2017-04-23 07:38:54.000000,SEARCH,
440825,2017-04-23 07:41:22.000000,SEARCH,
440825,2017-04-23 07:03:30.000000,HOME PAGE,
440825,2017-04-23 07:42:55.000000,SEARCH,
440825,2017-04-23 07:44:55.000000,VIEW PRODUCT,
440825,2017-04-23 07:47:47.000000,VIEW PRODUCT,
440825,2017-04-23 07:48:13.000000,SEARCH,
440825,2017-04-23 07:50:25.000000,VIEW PRODUCT,
440825,2017-04-23 07:52:25.000000,VIEW PRODUCT,
440825,2017-04-23 07:55:14.000000,SEARCH,
589420,2017-03-11 21:10:04.000000,HOME PAGE,
589420,2017-03-11 21:13:01.000000,SEARCH,
589420,2017-03-11 21:13:42.000000,SEARCH,
589420,2017-03-11 21:14:17.000000,SEARCH,
589420,2017-03-11 21:16:58.000000,SEARCH,
589420,2017-03-11 21:23:42.000000,SEARCH,
589420,2017-03-11 21:26:35.000000,SEARCH,
589420,2017-03-11 21:24:28.000000,SEARCH,
589420,2017-03-11 21:21:11.000000,VIEW PRODUCT,
589420,2017-03-11 21:19:06.000000,VIEW PRODUCT,
589420,2017-03-11 21:17:25.000000,VIEW PRODUCT,
575655,2017-01-07 15:42:58.000000,SEARCH,
575655,2017-01-07 15:40:36.000000,SEARCH,
575655,2017-01-07 15:26:46.000000,HOME PAGE,
575655,2017-01-07 15:28:25.000000,SEARCH,
575655,2017-01-07 15:31:06.000000,SEARCH,
575655,2017-01-07 15:32:40.000000,VIEW PRODUCT,
575655,2017-01-07 15:33:01.000000,SEARCH,
575655,2017-01-07 15:34:30.000000,SEARCH,
575655,2017-01-07 15:34:52.000000,VIEW PRODUCT,
575655,2017-01-07 15:36:21.000000,SEARCH,
575655,2017-01-07 15:27:48.000000,VIEW PRODUCT,
575655,2017-01-07 15:38:14.000000,VIEW PRODUCT,
575655,2017-01-07 15:44:25.000000,VIEW PRODUCT,
575655,2017-01-07 16:02:45.000000,VIEW PRODUCT,
575655,2017-01-07 16:05:24.000000,SEARCH,
575655,2017-01-07 16:00:54.000000,VIEW PRODUCT,
575655,2017-01-07 15:58:13.000000,VIEW PRODUCT,
575655,2017-01-07 15:54:24.000000,SEARCH,
575655,2017-01-07 15:56:44.000000,VIEW PRODUCT,
575655,2017-01-07 15:47:00.000000,SEARCH,
575655,2017-01-07 15:51:33.000000,SEARCH,
575655,2017-01-07 15:51:02.000000,SEARCH,
575655,2017-01-07 15:49:35.000000,VIEW PRODUCT,
575655,2017-01-07 15:45:23.000000,SEARCH,
672700,2017-02-10 14:37:33.000000,SEARCH,
672700,2017-02-10 14:40:31.000000,SEARCH,
672700,2017-02-10 14:43:20.000000,SEARCH,
672700,2017-02-10 14:44:23.000000,SEARCH,
672700,2017-02-10 14:45:07.000000,SEARCH,
672700,2017-02-10 14:46:15.000000,VIEW PRODUCT,
672700,2017-02-10 14:48:03.000000,VIEW PRODUCT,
672700,2017-02-10 14:36:06.000000,HOME PAGE,
672700,2017-02-10 14:49:17.000000,SEARCH,
672700,2017-02-10 14:52:00.000000,VIEW PRODUCT,
672700,2017-02-10 14:52:47.000000,VIEW PRODUCT,
672700,2017-02-10 14:54:42.000000,VIEW PRODUCT,
672700,2017-02-10 14:57:02.000000,SEARCH,
658935,2017-02-08 02:12:52.000000,SEARCH,
658935,2017-02-08 02:04:47.000000,VIEW PRODUCT,
658935,2017-02-08 01:55:21.000000,SEARCH,
658935,2017-02-08 01:59:41.000000,SEARCH,
658935,2017-02-08 01:49:47.000000,SEARCH,
658935,2017-02-08 01:45:17.000000,SEARCH,
658935,2017-02-08 01:38:41.000000,SEARCH,
658935,2017-02-08 01:32:48.000000,HOME PAGE,
658935,2017-02-08 01:35:47.000000,SEARCH,
658935,2017-02-08 01:36:59.000000,SEARCH,
658935,2017-02-08 01:37:23.000000,VIEW PRODUCT,
658935,2017-02-08 01:39:36.000000,SEARCH,
658935,2017-02-08 01:41:16.000000,VIEW PRODUCT,
658935,2017-02-08 01:43:35.000000,SEARCH,
658935,2017-02-08 01:35:12.000000,VIEW PRODUCT,
658935,2017-02-08 01:46:44.000000,SEARCH,
658935,2017-02-08 01:47:10.000000,SEARCH,
658935,2017-02-08 01:49:26.000000,VIEW PRODUCT,
658935,2017-02-08 01:50:08.000000,SEARCH,
658935,2017-02-08 01:52:15.000000,VIEW PRODUCT,
658935,2017-02-08 01:53:21.000000,SEARCH,
658935,2017-02-08 01:56:39.000000,VIEW PRODUCT,
658935,2017-02-08 01:57:07.000000,SEARCH,
658935,2017-02-08 01:59:17.000000,VIEW PRODUCT,
658935,2017-02-08 02:00:41.000000,VIEW PRODUCT,
658935,2017-02-08 02:01:32.000000,SEARCH,
658935,2017-02-08 02:02:25.000000,SEARCH,
658935,2017-02-08 02:07:46.000000,VIEW PRODUCT,
658935,2017-02-08 02:09:07.000000,VIEW PRODUCT,
658935,2017-02-08 02:11:03.000000,SEARCH,
658935,2017-02-08 02:13:50.000000,SEARCH,
581241,2017-01-31 22:28:22.000000,SEARCH,
581241,2017-01-31 22:55:47.000000,SEARCH,
581241,2017-01-31 22:56:27.000000,VIEW PRODUCT,
581241,2017-01-31 22:58:17.000000,VIEW PRODUCT,
581241,2017-01-31 22:58:59.000000,VIEW PRODUCT,
581241,2017-01-31 23:01:44.000000,VIEW PRODUCT,
581241,2017-01-31 23:02:42.000000,VIEW PRODUCT,
581241,2017-01-31 23:04:16.000000,VIEW PRODUCT,
581241,2017-01-31 23:06:40.000000,SEARCH,
581241,2017-01-31 22:49:00.000000,SEARCH,
581241,2017-01-31 22:46:31.000000,SEARCH,
581241,2017-01-31 22:58:37.000000,SEARCH,
581241,2017-01-31 22:51:40.000000,VIEW PRODUCT,
581241,2017-01-31 22:52:38.000000,SEARCH,
581241,2017-01-31 22:43:45.000000,VIEW PRODUCT,
581241,2017-01-31 22:33:25.000000,SEARCH,
581241,2017-01-31 22:55:29.000000,SEARCH,
581241,2017-01-31 22:41:02.000000,VIEW PRODUCT,
581241,2017-01-31 22:38:25.000000,VIEW PRODUCT,
581241,2017-01-31 22:35:43.000000,SEARCH,
581241,2017-01-31 22:31:16.000000,VIEW PRODUCT,
581241,2017-01-31 22:25:16.000000,SEARCH,
581241,2017-01-31 22:25:35.000000,VIEW PRODUCT,
581241,2017-01-31 22:24:47.000000,SEARCH,
581241,2017-01-31 22:22:13.000000,SEARCH,
581241,2017-01-31 22:19:53.000000,HOME PAGE,
423081,2017-03-05 00:46:48.000000,HOME PAGE,
423081,2017-03-05 00:50:11.000000,VIEW PRODUCT,
423081,2017-03-05 00:51:49.000000,SEARCH,
423081,2017-03-05 00:53:16.000000,SEARCH,
423081,2017-03-05 00:54:17.000000,SEARCH,
423081,2017-03-05 00:55:11.000000,VIEW PRODUCT,
423081,2017-03-05 00:57:26.000000,SEARCH,
423081,2017-03-05 00:47:51.000000,VIEW PRODUCT,
452363,2017-02-24 10:31:55.000000,HOME PAGE,
452363,2017-02-24 10:33:49.000000,VIEW PRODUCT,
452363,2017-02-24 10:35:31.000000,VIEW PRODUCT,
452363,2017-02-24 10:39:37.000000,SEARCH,
452363,2017-02-24 10:40:09.000000,SEARCH,
452363,2017-02-24 10:40:39.000000,VIEW PRODUCT,
452363,2017-02-24 10:43:11.000000,SEARCH,
452363,2017-02-24 10:43:47.000000,SEARCH,
452363,2017-02-24 10:44:22.000000,SEARCH,
452363,2017-02-24 10:44:41.000000,VIEW PRODUCT,
452363,2017-02-24 10:46:15.000000,SEARCH,
452363,2017-02-24 10:48:02.000000,SEARCH,
452363,2017-02-24 10:48:22.000000,SEARCH,
452363,2017-02-24 10:45:58.000000,VIEW PRODUCT,
452363,2017-02-24 10:51:07.000000,VIEW PRODUCT,
452363,2017-02-24 10:52:17.000000,VIEW PRODUCT,
452363,2017-02-24 10:54:54.000000,VIEW PRODUCT,
452363,2017-02-24 10:56:54.000000,SEARCH,
452363,2017-02-24 10:58:30.000000,SEARCH,
452363,2017-02-24 11:00:31.000000,SEARCH,
452363,2017-02-24 10:36:41.000000,SEARCH,
452363,2017-02-24 11:01:22.000000,VIEW PRODUCT,
452363,2017-02-24 11:02:16.000000,SEARCH,
452363,2017-02-24 11:05:14.000000,SEARCH,
452363,2017-02-24 11:05:39.000000,VIEW PRODUCT,
452363,2017-02-24 11:08:31.000000,SEARCH,
452363,2017-02-24 11:10:40.000000,SEARCH,
452363,2017-02-24 11:13:17.000000,VIEW PRODUCT,
452363,2017-02-24 11:14:34.000000,VIEW PRODUCT,
452363,2017-02-24 11:16:45.000000,SEARCH,
452363,2017-02-24 11:18:45.000000,SEARCH,
452363,2017-02-24 11:19:48.000000,VIEW PRODUCT,
452363,2017-02-24 11:21:45.000000,SEARCH,
452363,2017-02-24 11:24:17.000000,SEARCH,
556525,2017-01-21 13:46:08.000000,HOME PAGE,
556525,2017-01-21 13:47:07.000000,VIEW PRODUCT,
556525,2017-01-21 13:49:57.000000,VIEW PRODUCT,
556525,2017-01-21 13:52:33.000000,VIEW PRODUCT,
556525,2017-01-21 13:54:50.000000,SEARCH,
556525,2017-01-21 13:55:29.000000,SEARCH,
556525,2017-01-21 13:57:59.000000,VIEW PRODUCT,
556525,2017-01-21 14:00:07.000000,VIEW PRODUCT,
556525,2017-01-21 14:01:54.000000,SEARCH,
548346,2017-04-30 15:14:36.000000,HOME PAGE,
631626,2017-04-08 09:56:35.000000,HOME PAGE,
434619,2017-02-22 13:18:05.000000,VIEW PRODUCT,
434619,2017-02-22 13:18:48.000000,VIEW PRODUCT,
434619,2017-02-22 13:20:50.000000,VIEW PRODUCT,
434619,2017-02-22 13:23:10.000000,VIEW PRODUCT,
434619,2017-02-22 13:23:45.000000,VIEW PRODUCT,
434619,2017-02-22 13:24:03.000000,VIEW PRODUCT,
434619,2017-02-22 13:25:47.000000,VIEW PRODUCT,
434619,2017-02-22 13:26:55.000000,VIEW PRODUCT,
